age,income,spending_score,purchase_amount,category,region,channel,purchase_date,converted,num_purchases,tenure_days,satisfaction_score
65.0,41436.94340749047,67.0,107.28926723232104,Food,West,Store,2023-08-14,1,3,1570,4.0
33.0,20837.585357956454,48.0,524.0123121273538,Clothing,West,Catalog,2023-03-08,0,6,188,2.0
50.0,47286.66301034437,,369.223671452191,Food,North,Store,2023-10-03,1,5,1755,5.0
26.0,16215.922047900569,33.0,91.43327139474222,Books,North,Online,2023-09-10,0,3,1961,1.0
23.0,14858.697841952891,36.0,82.94717676708896,Home,South,Online,2023-10-30,0,5,597,2.0
33.0,39327.708692738415,33.0,125.39866214872453,Electronics,East,Online,2023-10-07,1,1,1493,7.0
46.0,9625.735113013405,31.0,51.89129114841239,Electronics,East,Online,2023-06-28,0,3,1449,5.0
20.0,6529.971370514109,21.0,108.76701189407676,Books,North,Store,2023-10-06,0,4,223,10.0
37.0,55618.248712259985,27.0,241.47185444587927,Sports,West,Online,2023-05-09,1,7,567,8.0
,84050.7409238661,91.0,419.2667139305868,Food,East,Online,2023-04-25,1,3,1121,6.0
36.0,24998.16009759911,72.0,101.6106039536723,Food,South,Store,2023-11-18,1,4,571,8.0
43.0,,62.0,594.9163863812304,Clothing,North,Online,2023-10-01,1,7,1535,2.0
20.0,81180.3239402435,96.0,284.3214507263623,Sports,East,Online,2023-07-21,1,6,1026,8.0
36.0,14524.16983109276,26.0,297.5710496801334,Food,West,Store,2023-04-27,0,4,1329,9.0
37.0,12201.35024263502,66.0,59.20394901554869,Home,West,Online,2023-02-04,1,2,735,8.0
49.0,63966.13866489419,12.0,904.8418895648074,Clothing,South,Store,2023-04-16,1,6,1674,7.0
24.0,36579.03529807426,22.0,258.10447685998747,Clothing,South,Store,2023-09-06,1,7,1472,8.0
69.0,85127.157774177,17.0,106.41352006377977,Electronics,North,Catalog,2023-06-01,1,3,1388,2.0
58.0,6553.7146956394,7.0,89.20015366235495,Books,North,Online,2023-05-21,0,4,848,6.0
50.0,11842.627571735633,68.0,108.80397376172905,Books,West,Online,2023-10-22,1,3,781,7.0
57.0,36734.27962713582,37.0,53.606077890209825,Sports,West,Store,2023-06-11,1,8,299,9.0
,50723.21421180347,38.0,398.73639896932735,Books,East,Online,2023-05-27,1,3,1364,3.0
35.0,71510.36406614028,96.0,59.38715218129159,Home,East,Online,2023-09-13,1,7,961,6.0
57.0,41766.68182090967,11.0,198.30868639437324,Electronics,East,Online,2023-04-01,1,7,1934,8.0
18.0,41428.4915286568,1.0,94.64023983022359,Home,South,Store,2023-08-06,1,4,850,4.0
28.0,26595.00687213354,25.0,290.2656299016038,Clothing,South,Catalog,2023-05-19,0,4,1747,5.0
,129666.87283568179,42.0,332.5215986266714,Clothing,East,Catalog,2023-06-26,1,5,1043,2.0
74.0,15026.659996901812,52.0,77.95213134404688,Clothing,West,Store,2023-10-18,1,2,476,10.0
42.0,48398.11385680967,24.0,143.47005453750816,Clothing,North,Online,2023-12-06,1,8,763,
67.0,,53.0,35.044144507788126,Home,South,Store,2023-03-17,1,6,471,8.0
40.0,55704.86899038275,56.0,812.8472238241478,Electronics,South,Online,2023-02-26,1,6,1208,
48.0,15841.461768726836,63.0,431.8175266207467,Electronics,East,Catalog,2023-01-28,1,7,543,9.0
47.0,65844.59075194917,81.0,36.76186755891636,Home,North,Catalog,2023-11-18,1,6,498,3.0
59.0,39722.93300530021,8.0,62.370711278601554,Home,South,Catalog,2023-11-17,1,7,1937,9.0
52.0,146636.400925698,59.0,129.6944993424066,Food,North,Catalog,2023-05-30,1,1,1131,9.0
24.0,29003.862280379937,45.0,154.27870200484634,Electronics,South,Store,2023-11-03,0,8,1656,9.0
33.0,51019.9949644402,27.0,74.73501317097417,Clothing,North,Store,2023-12-13,1,3,1522,6.0
43.0,19463.086987909715,52.0,47.23201763249857,Home,North,Catalog,2023-07-18,1,2,1332,9.0
65.0,28844.816781640955,18.0,220.30904505552652,Home,South,Store,2023-06-13,0,10,704,7.0
74.0,39521.479328220856,91.0,845.1249367067716,Electronics,North,Store,2023-07-01,1,5,347,8.0
69.0,10702.408215794232,86.0,156.75207520999234,Toys,West,Catalog,2023-08-28,1,2,1165,8.0
66.0,11683.125942659819,16.0,110.86217862297251,Electronics,South,Store,2023-08-30,0,6,357,8.0
19.0,58681.94865500351,66.0,99.79924188981558,Electronics,South,Online,2023-03-07,1,5,88,3.0
18.0,32309.951016659135,5.0,49.56457423209958,Food,West,Online,2023-06-20,1,7,1757,6.0
65.0,22598.951119947586,82.0,75.79370551562728,Clothing,North,Online,2023-05-13,1,2,1913,7.0
29.0,20138.95051974076,3.0,462.2524083733481,Toys,West,Online,2023-03-22,0,4,966,4.0
22.0,20768.83787937457,91.0,18.711718625754674,Electronics,South,Online,2023-06-14,1,4,958,4.0
54.0,39737.101307219345,81.0,159.1907746650391,Clothing,West,Store,2023-03-04,1,0,254,7.0
,51845.773237679365,80.0,152.6205334075068,Clothing,North,Online,2023-12-21,1,2,1702,2.0
72.0,6811.136119593634,70.0,167.0677357523817,Food,West,Catalog,2023-02-20,1,0,411,8.0
,112450.36973940724,7.0,307.1750278515226,Electronics,South,Online,2023-03-13,1,3,364,6.0
58.0,106229.87003612354,50.0,157.77362674794412,Electronics,North,Catalog,2023-02-12,1,4,1895,
52.0,5627.812989891015,14.0,94.25845850185205,Clothing,South,Online,2023-11-19,0,8,1358,5.0
36.0,86572.83459479362,38.0,76.96703719424136,Food,South,Store,2023-11-17,1,3,799,10.0
65.0,84471.97327124597,79.0,543.670716560944,Home,East,Store,2023-11-14,1,6,160,10.0
33.0,36328.447657162775,,420.33498535544356,Home,South,Store,2023-08-04,1,6,1716,1.0
20.0,12864.991995094,33.0,2637.6338349641173,Food,South,Store,2023-07-10,0,3,231,7.0
37.0,81812.26689032342,43.0,112.0574371252478,Clothing,North,Online,2023-06-07,1,3,816,4.0
41.0,29941.93086257469,91.0,78.39710437605284,Sports,North,Online,2023-03-31,1,10,774,
71.0,56336.79060583595,29.0,233.49645530813237,Food,North,Online,2023-04-14,1,4,303,4.0
73.0,214349.045189333,57.0,227.92496909156887,Clothing,West,Online,2023-02-20,1,5,704,3.0
50.0,44421.07955462038,5.0,280.43867647888703,Food,West,Store,2023-09-11,1,5,1286,
41.0,17439.486384951644,93.0,346.2395502824179,Home,North,Store,2023-04-17,1,4,1048,6.0
69.0,27761.77085143129,96.0,277.73671930786537,Clothing,West,Store,2023-10-21,1,5,1497,
28.0,19311.261686804162,60.0,434.8632465795972,Electronics,East,Catalog,2023-08-24,1,7,678,8.0
66.0,51369.08307924014,70.0,496.7094813346243,Electronics,West,Online,2023-11-19,1,4,1276,2.0
25.0,19056.165052449884,2.0,505.64999301357557,Sports,East,Online,2023-11-29,0,5,1403,7.0
53.0,24877.49508995241,70.0,15.4662781367806,Electronics,North,Store,2023-12-22,1,2,1282,1.0
55.0,129967.64235159049,43.0,936.1903442131916,Food,North,Online,2023-04-15,1,8,975,9.0
57.0,32673.851725666642,4.0,58.95590617047715,Electronics,West,Store,2023-09-12,1,6,41,9.0
37.0,41831.45446297754,56.0,426.4298033529181,Electronics,North,Store,2023-10-31,1,9,1582,5.0
52.0,4239.3683467541,93.0,15.145421951961605,Clothing,North,Store,2023-01-20,1,4,248,2.0
65.0,44696.874174936485,59.0,644.9838500068593,Electronics,South,Catalog,2023-12-25,1,5,882,
42.0,35011.77859427398,89.0,62.508358614506115,Electronics,North,Catalog,2023-03-13,1,5,334,10.0
52.0,19692.762097450654,9.0,49.70653234697312,Home,South,Catalog,2023-04-27,0,10,1741,5.0
42.0,184039.03105891132,3.0,211.92857779109363,Food,North,Store,2023-05-10,1,3,1811,4.0
46.0,78180.94463407442,90.0,102.17931322666855,Sports,East,Catalog,2023-04-30,1,4,568,2.0
35.0,15106.464006126274,48.0,879.5314369055488,Electronics,East,Online,2023-08-01,0,7,275,5.0
63.0,71010.95952774254,43.0,580.002925287913,Books,North,Store,2023-08-17,1,8,1963,8.0
35.0,98282.2245125555,91.0,89.047087025011,Toys,East,Online,2023-07-02,1,5,212,2.0
19.0,40360.89856996824,,420.9377498690459,Electronics,East,Store,2023-05-14,1,7,518,7.0
71.0,48491.976466420434,1.0,86.03146485078616,Toys,East,Online,2023-12-05,1,5,659,3.0
52.0,47604.25055169558,57.0,85.29240182179359,Electronics,West,Online,2023-08-19,1,6,1450,6.0
33.0,6845.503640352691,53.0,303.1369725739492,Home,East,Online,2023-12-30,1,5,544,
58.0,31272.810425847423,16.0,636.4087785656596,Clothing,South,Online,2023-12-06,1,4,245,6.0
53.0,29997.512076222974,51.0,95.48101980032642,Food,West,Online,2023-09-03,1,10,1277,2.0
50.0,114019.4707959069,75.0,103.03525657435712,Food,South,Online,2023-09-09,1,8,1154,10.0
21.0,47428.67539240732,90.0,200.57830499216394,Clothing,South,Store,2023-08-13,1,3,917,5.0
50.0,28621.436107384936,55.0,60.70399585863959,Home,South,Catalog,2023-06-06,1,2,1637,2.0
31.0,33789.32513592571,1.0,710.1032555590522,Food,West,Store,2023-04-29,1,6,384,8.0
38.0,82347.91901677029,90.0,60.126302502730944,Food,North,Store,2023-04-04,1,4,692,9.0
65.0,31330.027741396083,28.0,78.79158757196694,Toys,East,Store,2023-08-16,1,6,1773,8.0
37.0,20773.711030246883,53.0,868.9095815820219,Books,East,Catalog,2023-12-31,1,2,1921,1.0
73.0,29127.506453757913,58.0,183.93610261277234,Toys,North,Store,2023-07-05,1,3,1766,5.0
25.0,77076.74671685716,73.0,1036.4777123218466,Books,North,Store,2023-11-30,1,6,1860,4.0
24.0,54010.40134393631,60.0,119.19043156642635,Clothing,South,Catalog,2023-07-04,1,8,855,4.0
20.0,37624.63792237503,59.0,1843.6799384333533,Clothing,West,Online,2023-10-07,1,3,559,7.0
34.0,42329.15789708746,22.0,274.6918655378263,Electronics,South,Online,2023-08-18,1,6,654,10.0
50.0,23206.9253859217,8.0,69.93484671361493,Toys,East,Store,2023-09-22,0,7,211,10.0
65.0,31096.18679777232,49.0,68.86598580650177,Electronics,North,Online,2023-06-07,1,3,828,4.0
29.0,21361.735559959332,42.0,34.56328837672548,Clothing,East,Online,2023-12-18,0,4,515,1.0
68.0,28686.34695083577,27.0,38.558827186448596,Electronics,North,Online,2023-03-18,0,5,349,3.0
39.0,106611.06780649978,39.0,76.74347875920758,Electronics,West,Store,2023-03-23,1,9,1863,8.0
72.0,15332.078567468423,83.0,55.058792035526274,Electronics,South,Catalog,2023-06-30,1,4,1090,10.0
39.0,20931.8220655601,25.0,11.269148918061385,Home,East,Online,2023-12-08,0,5,1164,7.0
63.0,13313.860436603327,38.0,344.30262410500063,Electronics,West,Online,2023-07-15,0,11,1804,2.0
47.0,11195.564972360657,85.0,322.25324800207574,Food,East,Online,2023-03-01,1,6,646,7.0
55.0,31275.25437026261,24.0,202.02205547804687,Sports,North,Store,2023-05-31,1,5,1891,2.0
55.0,22157.086455100834,24.0,47.704874480841134,Home,East,Online,2023-03-02,0,9,897,6.0
62.0,148650.195654375,60.0,770.3092894090528,Electronics,West,Online,2023-05-15,1,5,788,8.0
68.0,28961.503542551993,83.0,124.19239176638472,Books,West,Online,2023-11-27,1,3,235,3.0
71.0,101876.59335792228,,64.50657744636909,Home,South,Online,2023-02-08,1,2,1565,3.0
25.0,78779.27077060213,66.0,187.27649961232294,Electronics,East,Online,2023-09-10,1,4,1414,
44.0,30725.14567944719,14.0,176.8389040535295,Home,North,Store,2023-04-16,1,1,1397,8.0
44.0,196439.24282648836,53.0,12.1490334691982,Home,East,Online,2023-08-21,1,7,382,10.0
51.0,45018.427690951656,32.0,143.8907923138733,Food,South,Store,2023-12-20,1,2,912,6.0
38.0,121833.10712551173,96.0,167.42559196119785,Electronics,North,Online,2023-06-19,1,4,1863,1.0
47.0,110999.11566325264,92.0,101.62187590120101,Food,North,Online,2023-08-05,1,4,911,3.0
50.0,50600.583563463515,48.0,39.58875601863617,Home,South,Online,2023-12-14,1,2,1594,10.0
45.0,66231.0508642262,39.0,40.77240039747868,Clothing,North,Store,2023-01-14,1,6,402,7.0
,59829.67965377685,40.0,248.15794807041195,Home,West,Store,2023-01-16,1,5,1507,2.0
50.0,14539.012822752415,42.0,317.85680510078595,Clothing,West,Catalog,2023-08-07,0,6,1696,9.0
22.0,38018.65668284165,77.0,94.82096220304457,Food,North,Online,2023-06-18,1,5,175,9.0
65.0,85767.70252447027,76.0,217.52585826630317,Clothing,East,Online,2023-01-14,1,3,1906,2.0
36.0,123124.22128792695,8.0,93.88604361844598,Clothing,North,Online,2023-08-31,1,4,1978,6.0
21.0,20404.04128736483,79.0,63.228869785633755,Sports,East,Online,2023-11-15,1,9,593,2.0
52.0,55440.46611856228,26.0,183.91926535762286,Home,South,Online,2023-01-08,1,5,1426,1.0
66.0,40974.12998747114,12.0,47.035611097861675,Clothing,West,Online,2023-10-10,1,3,1095,10.0
34.0,,43.0,986.1259549804743,Clothing,West,Online,2023-04-21,1,4,1361,9.0
61.0,48281.42081288356,51.0,35.250731723934365,Home,South,Store,2023-02-09,1,8,1473,5.0
45.0,43234.66696806048,91.0,197.12289450848652,Sports,South,Store,2023-03-09,1,11,1276,1.0
,56001.068791522994,82.0,172.47276372563422,Home,West,Online,2023-05-03,1,5,1957,
46.0,115078.91722825546,63.0,157.82324128196825,Food,South,Online,2023-11-13,1,5,237,3.0
63.0,68002.65807222886,49.0,654.1870999044942,Toys,North,Store,2023-06-15,1,3,1779,6.0
70.0,46558.87906719223,27.0,10.112666352695905,Home,North,Online,2023-07-22,1,3,1180,4.0
23.0,161409.5245983967,9.0,224.0192768433958,Electronics,East,Store,2023-05-08,1,1,31,3.0
52.0,88251.29745298259,39.0,112.9135523659274,Food,East,Catalog,2023-12-30,1,4,592,6.0
58.0,33727.91963356665,65.0,266.1275740533471,Clothing,East,Catalog,2023-06-01,1,4,940,8.0
54.0,13715.799261429167,71.0,156.7547176668365,Sports,North,Online,2023-05-26,1,4,1413,6.0
41.0,16477.24233241851,90.0,137.6865355975779,Electronics,West,Store,2023-02-18,1,6,1070,
46.0,76617.89607417127,71.0,44.37540321450192,Clothing,East,Store,2023-01-03,1,6,1706,5.0
66.0,21933.052324220953,7.0,75.70638474259323,Clothing,North,Online,2023-09-08,0,2,211,5.0
63.0,16212.788417845512,72.0,3399.929183322384,Electronics,West,Store,2023-03-18,1,5,413,1.0
70.0,19801.87162341213,80.0,268.56745083619154,Clothing,South,Online,2023-08-08,1,5,1280,4.0
48.0,20954.16160655725,67.0,425.2142563038789,Home,North,Store,2023-12-14,1,6,694,8.0
52.0,71719.51277231782,10.0,104.38679433218495,Clothing,South,Online,2023-08-16,1,7,1767,6.0
50.0,32035.70494757561,71.0,63.07917172268624,Food,East,Online,2023-04-28,1,10,138,7.0
69.0,12113.796876810988,85.0,322.6047128193927,Food,West,Store,2023-09-24,1,4,616,9.0
38.0,37228.724944339025,53.0,22.115566583207045,Food,North,Online,2023-08-23,1,6,1982,8.0
49.0,43382.564769857694,95.0,77.42126625103178,Food,East,Online,2023-06-17,1,7,619,4.0
40.0,24748.756166805466,87.0,104.10755477382918,Electronics,East,Online,2023-09-17,1,3,1663,7.0
50.0,91556.18141304882,57.0,381.8352005575824,Electronics,West,Online,2023-07-12,1,3,1203,3.0
20.0,25932.411937015004,91.0,224.46341092752832,Sports,South,Store,2023-07-03,1,5,1481,5.0
35.0,88138.97854385617,86.0,92.48997602670813,Food,East,Online,2023-01-10,1,5,673,3.0
42.0,58537.69728623549,27.0,214.64231940914712,Home,West,Online,2023-12-03,1,4,393,7.0
59.0,76212.77712587899,54.0,109.60118220780711,Food,West,Online,2023-11-23,1,6,1207,3.0
48.0,15080.523070829015,4.0,432.69701944436355,Electronics,North,Online,2023-12-25,0,5,1694,8.0
71.0,39286.968549193094,88.0,187.94638238578898,Sports,East,Store,2023-05-21,1,4,1063,10.0
20.0,34812.7019016163,23.0,842.5582546036738,Electronics,South,Online,2023-01-22,1,7,641,8.0
57.0,11642.23577899229,48.0,112.41593216664835,Books,South,Store,2023-11-08,0,5,31,6.0
63.0,87908.21904909554,83.0,505.4227626700672,Electronics,East,Online,2023-07-12,1,4,1594,
41.0,18884.169972022133,42.0,162.45710435052493,Food,South,Online,2023-04-02,0,7,950,2.0
67.0,,3.0,73.90321628323218,Electronics,West,Store,2023-04-07,0,6,1524,6.0
49.0,16144.703714997542,91.0,2001.34456364426,Books,West,Online,2023-05-21,1,5,410,4.0
64.0,63636.91852427277,3.0,549.8848124389142,Toys,East,Online,2023-09-14,1,4,1019,7.0
39.0,,28.0,187.6021117515069,Electronics,South,Online,2023-02-07,0,7,857,1.0
40.0,59533.8204141525,63.0,319.25697725234915,Clothing,West,Online,2023-09-04,1,4,1142,4.0
19.0,83751.65318331569,81.0,50.29880411115955,Electronics,East,Store,2023-09-13,1,8,810,10.0
44.0,55811.919803153556,31.0,52.10122637495116,Sports,West,Store,2023-10-25,1,1,1733,4.0
59.0,64222.10769861481,10.0,452.1845020076014,Clothing,East,Online,2023-03-26,1,8,703,6.0
19.0,66678.45562891572,49.0,149.12686382541278,Food,North,Store,2023-02-06,1,1,1856,10.0
43.0,16991.364758779117,86.0,126.99941051057287,Electronics,North,Catalog,2023-07-04,1,6,539,6.0
34.0,114437.94428324053,94.0,111.28141965521554,Home,East,Catalog,2023-04-08,1,2,1644,6.0
57.0,25133.050116576014,21.0,172.78835006106354,Food,North,Online,2023-11-14,0,6,580,4.0
50.0,34437.10534963926,53.0,115.09416143826064,Home,North,Online,2023-01-30,1,6,583,5.0
26.0,27830.56469867349,87.0,19.45023637853346,Sports,South,Online,2023-07-10,1,6,1009,8.0
,53811.02746970044,76.0,611.4757310868061,Electronics,North,Online,2023-12-04,1,3,1288,3.0
71.0,23613.41367220259,89.0,132.87909281222522,Food,South,Online,2023-10-06,1,6,1267,6.0
65.0,38312.54163465036,54.0,926.6061680774975,Home,North,Online,2023-07-20,1,5,1846,1.0
56.0,13517.290818671512,57.0,25.477704180178936,Food,North,Online,2023-11-18,1,1,1707,10.0
46.0,,20.0,25.377949762478327,Electronics,West,Store,2023-07-08,1,8,1392,6.0
59.0,,,112.68388994689968,Sports,East,Online,2023-09-15,1,4,651,9.0
72.0,28744.225977168517,7.0,394.46377798409543,Toys,North,Online,2023-06-04,0,4,627,8.0
43.0,24951.289319564567,29.0,43.83062519741273,Toys,East,Online,2023-11-15,0,3,1268,5.0
52.0,60821.74165567961,48.0,42.16210975779909,Home,East,Store,2023-08-16,1,5,1822,7.0
67.0,20623.06307940224,93.0,215.28276255349402,Clothing,West,Store,2023-01-05,1,5,538,5.0
42.0,40146.5686561097,13.0,108.54082108063898,Clothing,East,Catalog,2023-05-09,1,3,452,3.0
41.0,91960.92430085909,3.0,255.71918558340172,Electronics,East,Catalog,2023-03-15,1,6,1851,9.0
30.0,18977.214557760857,2.0,110.50383174175843,Clothing,North,Store,2023-12-31,0,1,1698,
24.0,48770.488414100575,16.0,218.14004892976433,Electronics,West,Store,2023-01-24,1,3,1787,8.0
74.0,46750.49923804107,94.0,581.8037775731253,Clothing,East,Online,2023-11-11,1,7,484,7.0
,33594.933472411554,6.0,43.92366356578543,Books,North,Store,2023-10-06,1,3,1499,7.0
62.0,24269.32127457851,45.0,485.30958836334565,Toys,West,Store,2023-07-25,0,5,282,8.0
37.0,95974.48419780986,71.0,27.000422967016387,Books,North,Store,2023-05-26,1,5,1770,8.0
18.0,22515.18144125285,5.0,272.9630870676665,Electronics,West,Online,2023-03-30,0,4,188,6.0
25.0,8521.68081477817,56.0,613.5545457722736,Books,West,Online,2023-01-22,1,6,1188,4.0
63.0,60622.83239581973,71.0,87.8764610409155,Electronics,South,Online,2023-10-27,1,2,1180,5.0
33.0,13890.456772344998,98.0,282.7477377815675,Food,South,Store,2023-02-13,1,3,787,6.0
31.0,63164.95493936404,32.0,91.18649847198228,Home,South,Catalog,2023-02-06,1,7,314,9.0
29.0,105653.75858996384,49.0,266.5018363301934,Food,East,Online,2023-01-07,1,0,1104,5.0
68.0,60102.09044631289,13.0,15.51024298934948,Toys,North,Catalog,2023-10-07,1,5,746,9.0
40.0,85573.33798804047,30.0,174.5404751600084,Clothing,West,Online,2023-06-18,1,5,1293,9.0
32.0,,25.0,220.38829410973358,Food,North,Catalog,2023-03-11,1,4,1938,
45.0,78700.7819420314,85.0,569.456245962727,Electronics,East,Store,2023-08-01,1,2,1046,10.0
51.0,47309.136386312,,374.3740911721346,Sports,South,Online,2023-03-12,1,5,108,6.0
19.0,134209.6685590259,59.0,126.31312555645657,Clothing,South,Online,2023-07-26,1,6,1232,1.0
49.0,,85.0,194.04009208590006,Home,North,Online,2023-03-13,1,4,1915,5.0
,149494.88042946244,,34.948780490442054,Home,North,Catalog,2023-11-12,1,6,996,3.0
39.0,24496.49163832425,58.0,768.2190685956701,Home,West,Online,2023-06-29,1,8,866,9.0
68.0,12293.000485990688,20.0,296.2368781554088,Food,North,Store,2023-07-27,0,4,43,4.0
42.0,23328.85425069533,34.0,23.08306497706012,Clothing,West,Online,2023-06-26,0,4,123,7.0
39.0,63762.039024510486,,189.80306756334048,Food,West,Catalog,2023-07-14,1,6,1076,6.0
39.0,41246.73166522863,82.0,204.86279133271384,Toys,South,Online,2023-10-28,1,11,1133,6.0
66.0,30785.996665522427,60.0,68.44675228901221,Sports,North,Online,2023-08-27,1,6,373,5.0
,56862.14558656346,43.0,163.50859138044657,Electronics,South,Online,2023-06-03,1,10,1608,1.0
59.0,11196.493575634884,57.0,61.89997660147833,Electronics,West,Online,2023-06-03,1,4,597,3.0
23.0,40657.37148796985,57.0,36.43035760857855,Food,South,Online,2023-01-30,1,3,1458,5.0
32.0,88855.44509879789,75.0,80.37096807464187,Home,South,Store,2023-01-27,1,9,1160,2.0
71.0,56356.480407271396,54.0,176.19481021770682,Clothing,West,Online,2023-08-28,1,12,955,2.0
60.0,63161.35094983982,81.0,375.52751095334634,Home,East,Store,2023-08-31,1,5,489,4.0
54.0,130339.54799152285,45.0,159.14543200593232,Books,East,Online,2023-05-12,1,4,786,7.0
50.0,34443.83729674517,86.0,379.2104655179286,Food,North,Online,2023-06-28,1,6,394,1.0
25.0,21536.97858523611,37.0,283.92300087019953,Electronics,South,Online,2023-12-05,0,4,453,9.0
70.0,94052.84029672609,84.0,52.69928848180456,Books,North,Store,2023-04-08,1,5,123,1.0
61.0,92678.93662180765,48.0,281.7733535691833,Food,South,Online,2023-11-22,1,5,1155,8.0
61.0,56762.622856798924,54.0,289.6703066478546,Clothing,North,Online,2023-08-25,1,3,1587,6.0
22.0,31942.835687686445,48.0,847.0850030738919,Clothing,North,Store,2023-12-01,1,6,415,1.0
56.0,36355.606978048636,6.0,223.77797143366544,Clothing,West,Online,2023-05-18,1,2,948,7.0
